gene	gene_name	zscore	effect_size	pvalue	var_g	pred_perf_r2	pred_perf_pval	pred_perf_qval	n_snps_used	n_snps_in_cov	n_snps_in_model	CHR	POS							
ENSG00000122687	MRM2	-2.132736757	-0.018373741	0.032946327	0.038548483	0.043594102	4.91E-08	1.70E-07	27	27	27	7	2273866							
ENSG00000162817	C1orf115	-2.132111407	-0.023152828	0.032997689	0.027639236	0.026757811	2.09E-05	5.91E-05	25	25	25	1	220863187							
ENSG00000072818	ACAP1	-2.131666054	-0.008867377	0.033034309	0.165998685	0.253438975	2.45E-44	4.09E-43	10	10	10	17	7239848							
ENSG00000172456	FGGY	-2.131621869	-0.045181738	0.033037944	0.007308784	0.018490552	0.000416206	0.001041365	6	7	7	1	59762310							
ENSG00000161040	FBXL13	-2.131604977	-0.035847357	0.033039334	0.013885676	0.018693249	0.000386602	0.000971689	7	7	7	7	102453677							
ENSG00000267265	AC011476.3	2.131005171	0.012537566	0.033088716	0.084676111	0.266542795	6.46E-47	1.16E-45	12	13	13	19	55517561							
ENSG00000172243	CLEC7A	2.129920707	0.012447267	0.03317816	0.080470769	0.08360618	2.27E-14	1.15E-13	43	47	47	12	10269376							
ENSG00000048471	SNX29	-2.129791144	-0.02780972	0.03318886	0.018746246	0.038464419	3.11E-07	1.02E-06	17	17	17	16	12070594							
ENSG00000082397	EPB41L3	2.129196794	0.03512204	0.033237982	0.01041953	0.018454621	0.000421687	0.001054156	8	8	8	18	5392380							
ENSG00000167720	SRR	2.126201194	0.009198942	0.033486511	0.148847311	0.214322006	6.81E-37	8.91E-36	18	18	18	17	2206677							
ENSG00000214013	GANC	2.125791379	0.041369748	0.033520634	0.00869117	0.013368194	0.002724342	0.006214738	3	3	3	15	42565431							
ENSG00000141934	PLPP2	-2.125374709	-0.0256437	0.033555359	0.02056999	0.017088226	0.000694097	0.001694145	32	33	33	19	281040							
ENSG00000141562	NARF	2.125172788	0.041103734	0.033572198	0.008936273	0.016382925	0.000898338	0.002164923	5	6	6	17	80416056							
ENSG00000198089	SFI1	-2.123983989	-0.010403471	0.033671482	0.118128229	0.166280413	3.14E-28	2.94E-27	17	17	17	22	31884674							
ENSG00000185112	FAM43A	2.123331513	0.015818444	0.033726082	0.053765801	0.118336657	4.78E-20	3.21E-19	14	15	15	3	194407273							
ENSG00000185088	RPS27L	-2.123128597	-0.019295716	0.033743077	0.039220824	0.07491042	5.62E-13	2.64E-12	13	13	13	15	63418071							
ENSG00000185615	PDIA2	2.122969361	0.038007173	0.033756419	0.010298737	0.01100632	0.006568035	0.014248605	28	33	33	16	333152							
ENSG00000170632	ARMC10	2.122384971	0.016270737	0.033805423	0.062560489	0.053306906	1.48E-09	5.68E-09	51	54	54	7	102715328							
ENSG00000174500	GCSAM	-2.121095563	-0.04008887	0.033913761	0.008794105	0.026121011	2.63E-05	7.38E-05	5	5	5	3	111839688							
ENSG00000197951	ZNF71	-2.12042179	-0.023095728	0.033970491	0.023913387	0.059091947	1.81E-10	7.41E-10	8	8	8	19	57106632							
ENSG00000226334	AL359182.1	2.119749369	0.013128422	0.034027187	0.072972496	0.114627013	1.97E-19	1.29E-18	10	10	10	9	107689834							
ENSG00000099308	MAST3	-2.116483841	-0.016901187	0.034303678	0.045383234	0.080378813	7.50E-14	3.68E-13	14	14	14	19	18208603							
ENSG00000186230	ZNF749	2.116302815	0.00671241	0.034319062	0.297188229	0.375994032	1.97E-70	7.38E-69	26	26	26	19	57946697							
ENSG00000177595	PIDD1	2.1161924	0.009143797	0.034328447	0.15890935	0.228325904	1.63E-39	2.31E-38	19	20	20	11	799179							
ENSG00000149292	TTC12	2.115844267	0.006558204	0.034358055	0.292070094	0.35489085	1.35E-65	4.42E-64	51	52	52	11	113185251							
ENSG00000103671	TRIP4	2.115639486	0.017497892	0.034375481	0.049747552	0.053338874	1.46E-09	5.62E-09	16	16	16	15	64679947							
ENSG00000157111	TMEM171	2.115051062	0.019686276	0.034425596	0.03070416	0.032210537	2.94E-06	8.93E-06	37	37	37	5	72416119							
ENSG00000111728	ST8SIA1	2.114020876	0.011943087	0.034513484	0.113601972	0.228102953	1.79E-39	2.54E-38	14	15	15	12	22216707							
ENSG00000213347	MXD3	2.113872161	0.023122104	0.034526188	0.024720616	0.056596122	4.49E-10	1.79E-09	4	4	4	5	176728462							
ENSG00000088387	DOCK9	2.113087286	0.013311061	0.034593298	0.072736526	0.098890169	7.62E-17	4.39E-16	34	35	35	13	99445683							
ENSG00000161677	JOSD2	-2.113065556	-0.015430616	0.034595157	0.048508734	0.086384847	8.12E-15	4.20E-14	11	11	11	19	51009255							
ENSG00000167984	NLRC3	-2.111975582	-0.022380839	0.034688544	0.021918184	0.045559734	2.42E-08	8.54E-08	10	10	10	16	3589033							
ENSG00000008083	JARID2	2.111759213	0.018902816	0.034707107	0.035689832	0.058826787	2.00E-10	8.13E-10	19	20	20	6	15246527							
ENSG00000089693	MLF2	-2.111446763	-0.031949787	0.034733929	0.013190103	0.016086209	0.001001463	0.002397946	13	13	13	12	6857162							
ENSG00000233608	TWIST2	-2.109864392	-0.009552557	0.034870038	0.1468502	0.210560912	3.39E-36	4.31E-35	25	27	27	2	239756673							
ENSG00000186193	SAPCD2	-2.109590221	-0.05064798	0.034893667	0.005015822	0.377963538	6.82E-71	2.59E-69	24	54	54	9	139956576							
ENSG00000171130	ATP6V0E2	-2.109471885	-0.01002091	0.03490387	0.164831759	0.235423919	7.31E-41	1.09E-39	20	22	22	7	149570057							
ENSG00000171475	WIPF2	-2.105924843	-0.035608902	0.035210881	0.009961346	0.015409619	0.001283568	0.003044524	8	11	11	17	38375556							
ENSG00000144182	LIPT1	-2.105467824	-0.024199115	0.035250605	0.02358601	0.077254902	2.37E-13	1.13E-12	5	6	6	2	99771418							
ENSG00000134955	SLC37A2	2.105283563	0.010891118	0.035266632	0.104406822	0.083647695	2.24E-14	1.13E-13	57	57	57	11	124932963							
ENSG00000054967	RELT	-2.104753104	-0.021392854	0.035312805	0.028663193	0.041325858	1.11E-07	3.76E-07	24	25	25	11	73087309							
ENSG00000163166	IWS1	-2.104318898	-0.018192504	0.035350639	0.037531778	0.052751292	1.80E-09	6.91E-09	18	18	18	2	128193783							
ENSG00000129347	KRI1	-2.102538554	-0.019608649	0.035506126	0.036280678	0.076083366	3.65E-13	1.73E-12	7	8	8	19	10663754							
ENSG00000234336	JAZF1-AS1	2.101885025	0.012144811	0.035563349	0.087407463	0.145906785	1.06E-24	8.75E-24	15	15	15	7	28219941							
ENSG00000137877	SPTBN5	2.101758952	0.007190292	0.035574397	0.24908074	0.297495851	3.40E-53	7.55E-52	41	42	42	15	42140342							
ENSG00000117280	RAB29	2.101503517	0.008792014	0.03559679	0.178226672	0.268407298	2.75E-47	5.03E-46	13	14	14	1	205737114							
ENSG00000160180	TFF3	2.100837282	0.040989095	0.035655253	0.007398244	0.029085754	9.05E-06	2.64E-05	5	5	5	21	43731777							
ENSG00000196584	XRCC2	2.100450735	0.020241667	0.03568921	0.029071868	0.038230483	3.38E-07	1.10E-06	16	17	17	7	152341864							
ENSG00000130175	PRKCSH	-2.100042698	-0.021758451	0.035725085	0.039711013	0.041388533	1.09E-07	3.68E-07	22	22	22	19	11546109							
ENSG00000151715	TMEM45B	-2.099103425	-0.006732975	0.035807785	0.284809361	0.3637386	1.32E-67	4.53E-66	33	35	35	11	129685714							
ENSG00000197958	RPL12	-2.099007214	-0.007657655	0.035816265	0.219054026	0.30295569	2.49E-54	5.72E-53	13	13	13	9	130209953							
ENSG00000186642	PDE2A	2.098244078	0.029779616	0.03588359	0.014044348	0.022840583	8.59E-05	0.000231035	11	12	12	11	72287185							
ENSG00000108587	GOSR1	2.097476525	0.02906298	0.035951413	0.015068947	0.022684067	9.09E-05	0.00024372	10	12	12	17	28804380							
ENSG00000256433	AC005840.2	2.097433819	0.014690467	0.03595519	0.056916451	0.081310415	5.32E-14	2.63E-13	16	17	17	12	6547664							
ENSG00000121064	SCPEP1	2.096880366	0.012196902	0.036004167	0.094201145	0.150627683	1.64E-25	1.40E-24	9	9	9	17	55055466							
ENSG00000261490	AC005674.2	-2.096209616	-0.010609364	0.0360636	0.107483443	0.077651779	2.05E-13	9.84E-13	64	69	69	4	10069713							
ENSG00000100258	LMF2	-2.094130163	-0.03447728	0.036248387	0.010976075	0.022126916	0.000111244	0.000295817	3	3	3	22	50941378							
ENSG00000170439	METTL7B	-2.09317332	-0.006200852	0.036333686	0.353850425	0.445395174	1.43E-87	8.84E-86	9	9	9	12	56075330							
ENSG00000125863	MKKS	-2.093102246	-0.01365219	0.036340028	0.06952234	0.120905803	1.78E-20	1.23E-19	15	15	15	20	10381657							
ENSG00000114030	KPNA1	-2.092997467	-0.014583216	0.036349381	0.059494245	0.038068035	3.58E-07	1.17E-06	56	57	57	3	122140796							
ENSG00000140983	RHOT2	-2.091084115	-0.037709363	0.036520524	0.009306509	0.010765736	0.007189128	0.015527248	14	17	17	16	718086							
ENSG00000273456	AC064836.3	2.09061464	0.016037815	0.036562622	0.048684121	0.059377958	1.63E-10	6.69E-10	19	20	20	2	203239655							
ENSG00000101189	MRGBP	-2.090554956	-0.022069008	0.036567977	0.028110303	0.042827546	6.47E-08	2.22E-07	21	21	21	20	61427805							
ENSG00000197249	SERPINA1	-2.090122805	-0.012513669	0.03660677	0.077247054	0.119009549	3.69E-20	2.50E-19	30	31	31	14	94843084							
ENSG00000150681	RGS18	2.089538933	0.025268168	0.036659237	0.020670592	0.040768494	1.36E-07	4.56E-07	7	8	8	1	192127587							
ENSG00000234127	TRIM26	-2.088327503	-0.02024238	0.036768302	0.028612262	0.043193067	5.67E-08	1.95E-07	10	10	10	6	30152232							
ENSG00000197442	MAP3K5	-2.088254482	-0.02788729	0.036774885	0.016677756	0.013710898	0.002399936	0.005514739	26	27	27	6	136878185							
ENSG00000178977	LINC00324	-2.086871928	-0.020874261	0.036899713	0.027676461	0.033341264	1.96E-06	6.04E-06	18	18	18	17	8123960							
ENSG00000256262	USP30-AS1	-2.086109304	-0.027722526	0.036968723	0.016281786	0.027214572	1.77E-05	5.05E-05	10	10	10	12	109490155							
ENSG00000162399	BSND	-2.086038441	-0.012367997	0.036975141	0.083165394	0.137118343	3.35E-23	2.58E-22	11	11	11	1	55464606							
ENSG00000137216	TMEM63B	-2.086007034	-0.01022424	0.036977986	0.099852265	0.155562679	2.31E-26	2.04E-25	18	19	19	6	44094651							
ENSG00000122257	RBBP6	-2.085922633	-0.030636558	0.036985632	0.013244386	0.02544126	3.36E-05	9.35E-05	4	4	4	16	24549014							
ENSG00000189067	LITAF	-2.08581585	-0.024170348	0.036995307	0.021739718	0.02437105	4.94E-05	0.000135586	30	33	33	16	11641578							
ENSG00000161653	NAGS	-2.085306182	-0.030073134	0.037041517	0.014199252	0.031963756	3.21E-06	9.72E-06	4	4	4	17	42081914							
ENSG00000105443	CYTH2	-2.083973362	-0.010493231	0.03716259	0.164238392	0.231512513	4.05E-40	5.94E-39	31	31	31	19	48972289							
ENSG00000145741	BTF3	2.083573212	0.02388965	0.037199006	0.02578292	0.020479545	0.000202038	0.000523612	27	27	27	5	72794233							
ENSG00000027697	IFNGR1	-2.082954583	-0.053277996	0.037255364	0.004191027	0.023408947	7.00E-05	0.000189477	5	6	6	6	137518621							
ENSG00000258634	AL160006.1	-2.082795635	-0.036114418	0.037269856	0.009610127	0.017144607	0.000679946	0.001661973	15	16	16	1	110600962							
ENSG00000197852	INKA2	2.082793573	0.020831425	0.037270044	0.029625584	0.051977338	2.39E-09	9.06E-09	16	17	17	NA	NA							
ENSG00000264364	DYNLL2	-2.081289773	-0.011378745	0.037407391	0.103177904	0.135976462	5.23E-23	4.01E-22	31	32	32	17	56160776							
ENSG00000142459	EVI5L	-2.0803305	-0.014206521	0.037495229	0.060876989	0.086778636	7.01E-15	3.64E-14	35	35	35	19	7895119							
ENSG00000107957	SH3PXD2A	-2.080252725	-0.042199141	0.037502359	0.007239443	0.015620279	0.001188048	0.002827735	7	7	7	10	105353784							
ENSG00000259326	AC116158.1	-2.079840214	-0.01864925	0.037540191	0.03775834	0.024606732	4.54E-05	0.000124972	50	51	51	15	38795054							
ENSG00000160993	ALKBH4	2.079830946	0.010103257	0.037541042	0.128122864	0.18324087	3.12E-31	3.30E-30	15	17	17	7	102096685							
ENSG00000174788	PCP2	-2.079796916	-0.009832026	0.037544164	0.12836383	0.263055046	3.17E-46	5.62E-45	15	16	16	19	7696497							
ENSG00000180316	PNPLA1	2.078916409	0.025947532	0.037625034	0.019435615	0.016850176	0.000757187	0.001839757	25	25	25	6	36210980							
ENSG00000115568	ZNF142	2.078494586	0.020915934	0.037663829	0.037263159	0.06384902	3.22E-11	1.37E-10	18	19	19	2	219502639							
ENSG00000131242	RAB11FIP4	2.078472701	0.008755429	0.037665843	0.155498713	0.141664901	5.64E-24	4.52E-23	65	67	67	17	29718642							
ENSG00000116095	PLEKHA3	2.075263165	0.020160564	0.037962151	0.034902821	0.021872184	0.000121986	0.000322879	38	39	39	2	179345195							
ENSG00000145723	GIN1	2.074075826	0.048529146	0.038072269	0.004893148	0.019588383	0.0002792	0.000712393	3	3	3	5	102421704							
ENSG00000108469	RECQL5	-2.073338202	-0.01700832	0.038140816	0.039132096	0.048856657	7.37E-09	2.69E-08	29	31	31	17	73622925							
ENSG00000158321	AUTS2	-2.073297495	-0.031491055	0.038144602	0.011690514	0.018528198	0.00041054	0.001027639	16	16	16	7	69063905							
ENSG00000137764	MAP2K5	2.070469873	0.009247089	0.038408364	0.140569929	0.188001647	4.37E-32	4.80E-31	24	24	24	15	67835047							
ENSG00000130558	OLFM1	2.070235647	0.029336063	0.038430283	0.014985394	0.025149542	3.73E-05	0.000103513	16	16	16	9	137967268							
ENSG00000188976	NOC2L	-2.068584268	-0.021175145	0.038585115	0.03028076	0.050971065	3.43E-09	1.29E-08	24	28	28	1	879584							
ENSG00000255438	AL354813.1	2.06767857	0.034317176	0.038670258	0.011059727	0.012203568	0.004198278	0.009344098	15	15	15	20	46306645							
ENSG00000156564	LRFN2	2.0673648	0.012435604	0.038699792	0.07749932	0.094486045	3.97E-16	2.19E-15	53	53	53	6	40359325							
ENSG00000230910	AL391807.1	2.066695145	0.00829793	0.038762889	0.17062076	0.242555998	3.15E-42	4.96E-41	25	27	27	6	69339854							
ENSG00000101109	STK4	2.066677111	0.028293185	0.038764589	0.016467278	0.020092605	0.000232489	0.000598371	13	13	13	20	43595115							
ENSG00000179632	MAF1	-2.066497863	-0.011606999	0.038781494	0.078425782	0.211287893	2.49E-36	3.18E-35	19	20	20	8	145159402							
ENSG00000067533	RRP15	2.06595168	0.025264688	0.038833042	0.019915774	0.03576659	8.19E-07	2.60E-06	7	7	7	1	218458629							
ENSG00000126467	TSKS	2.065785942	0.009911308	0.038848696	0.159710509	0.189247051	2.61E-32	2.88E-31	62	64	64	19	50243010							
ENSG00000132383	RPA1	-2.065746918	-0.020706195	0.038852383	0.033142925	0.06309298	4.24E-11	1.79E-10	30	31	31	17	1732996							
ENSG00000100427	MLC1	2.065688023	0.018939837	0.038857947	0.032788042	0.062872285	4.59E-11	1.94E-10	23	23	23	22	50497820							
ENSG00000164329	TENT2	-2.06552377	-0.044250535	0.038873469	0.006215293	0.018963755	0.000350366	0.000885153	4	4	4	NA	NA							
ENSG00000267270	PARD6G-AS1	-2.065500538	-0.021974687	0.038875665	0.02725753	0.050104601	4.70E-09	1.75E-08	6	8	8	18	77905807							
ENSG00000085465	OVGP1	-2.064412223	-0.017285278	0.038978649	0.041460249	0.06689414	1.06E-11	4.62E-11	9	9	9	1	111956936							
ENSG00000101474	APMAP	-2.063675969	-0.010414092	0.039048449	0.113857277	0.180986053	7.89E-31	8.19E-30	16	18	18	20	24943561							
ENSG00000265399	AP005329.2	-2.063247906	-0.022135462	0.039089081	0.02893157	0.068388613	6.14E-12	2.71E-11	5	5	5	18	3190395							
ENSG00000092200	RPGRIP1	2.063055172	0.035378611	0.039107387	0.010441572	0.015059734	0.001459667	0.003443168	19	20	20	14	21756098							
ENSG00000170430	MGMT	-2.061597869	-0.006336656	0.039246037	0.339767375	0.4599981	1.89E-91	1.31E-89	32	37	37	10	131265448							
ENSG00000147912	FBXO10	-2.061589763	-0.016769896	0.039246809	0.043411232	0.054749685	8.76E-10	3.43E-09	21	21	21	9	37510889							
ENSG00000132386	SERPINF1	-2.061446114	-0.012028798	0.039260499	0.094042101	0.058931961	1.92E-10	7.83E-10	78	82	82	17	1665253							
ENSG00000030110	BAK1	2.060810249	0.005396292	0.039321146	0.452192766	0.547783395	3.20E-117	4.50E-115	34	38	38	6	33540324							
ENSG00000072736	NFATC3	2.060802483	0.015406923	0.039321888	0.053460631	0.082180519	3.85E-14	1.92E-13	17	18	18	16	68118654							
ENSG00000114166	KAT2B	-2.060222391	-0.017704954	0.039377285	0.039943442	0.065360521	1.85E-11	8.00E-11	14	14	14	3	20081515							
ENSG00000186088	GSAP	2.05846803	0.011375897	0.039545227	0.091641931	0.184425792	1.92E-31	2.05E-30	48	50	50	7	76940068							
ENSG00000141096	DPEP3	-2.057979886	-0.010997425	0.039592064	0.110777703	0.094607119	3.79E-16	2.10E-15	43	45	45	16	68009566							
ENSG00000184743	ATL3	-2.057143112	-0.020275995	0.039672462	0.027599886	0.048937735	7.15E-09	2.62E-08	17	18	18	11	63391559							
ENSG00000106771	TMEM245	-2.05692731	-0.014956507	0.039693219	0.050051318	0.06054547	1.07E-10	4.43E-10	30	30	30	9	111777432							
ENSG00000167861	HID1	2.056783227	0.026238545	0.039707082	0.020000373	0.01905081	0.000339446	0.000858706	38	43	43	17	72946838							
ENSG00000270820	AC016727.1	2.056668241	0.014044782	0.039718149	0.05712466	0.060275652	1.18E-10	4.88E-10	34	36	36	2	61698323							
ENSG00000091140	DLD	-2.055918672	-0.033757703	0.039790356	0.011106541	0.013003696	0.003118331	0.007059572	18	18	18	7	107531415							
ENSG00000151136	BTBD11	-2.055633357	-0.026841324	0.03981787	0.018236702	0.029238696	8.56E-06	2.50E-05	19	21	21	12	107712190							
ENSG00000173041	ZNF680	2.054422312	0.034237719	0.039934835	0.011495816	0.013546355	0.002550504	0.005841937	9	11	11	7	63980262							
ENSG00000188295	ZNF669	-2.05432151	-0.02101717	0.039944584	0.029450872	0.052388541	2.06E-09	7.85E-09	16	16	16	1	247263264							
ENSG00000088888	MAVS	2.05386138	0.017200833	0.03998911	0.043657418	0.062317179	5.62E-11	2.36E-10	20	20	20	20	3827446							
ENSG00000243244	STON1	2.053086463	0.015327627	0.040064193	0.056437803	0.094568816	3.85E-16	2.13E-15	16	16	16	2	48756522							
ENSG00000161526	SAP30BP	-2.052605811	-0.014089382	0.040110824	0.065931752	0.084473036	1.65E-14	8.40E-14	18	18	18	17	73663196							
ENSG00000101161	PRPF6	2.052422948	0.018872914	0.040128576	0.031504041	0.07847543	1.51E-13	7.30E-13	2	3	3	20	62612488							
ENSG00000033050	ABCF2	-2.051780843	-0.011143096	0.040190966	0.088018827	0.133179925	1.55E-22	1.17E-21	24	26	26	7	150904923							
ENSG00000105186	ANKRD27	-2.050855429	-0.009501497	0.040281028	0.17247746	0.222368824	2.15E-38	2.96E-37	33	34	34	19	33087913							
ENSG00000108788	MLX	2.050358027	0.015159701	0.040329506	0.077321527	0.064789355	2.28E-11	9.81E-11	43	43	43	17	40719086							
ENSG00000129673	AANAT	2.049725948	0.01095956	0.040391181	0.104117046	0.149395073	2.68E-25	2.26E-24	24	24	24	17	74449433							
ENSG00000167522	ANKRD11	2.048818662	0.021092579	0.04047985	0.027293122	0.057855378	2.84E-10	1.15E-09	11	13	13	16	89334035							
ENSG00000256043	CTSO	2.048633814	0.052873933	0.040497936	0.004485111	0.010091708	0.009267989	0.019746147	1	1	1	4	156845270							
ENSG00000020922	MRE11	-2.048525938	-0.007828172	0.040508493	0.206043249	0.299791692	1.14E-53	2.55E-52	9	10	10	11	94148744							
ENSG00000109047	RCVRN	2.047932288	0.006718781	0.040566635	0.263947919	0.34359565	4.52E-63	1.36E-61	32	33	33	17	9799637							
ENSG00000196421	C20orf204	-2.047238612	-0.011535379	0.040634662	0.084001857	0.34675579	8.98E-64	2.76E-62	13	15	15	20	62665697							
ENSG00000070614	NDST1	-2.046919881	-0.006580255	0.040665952	0.301030364	0.409596662	1.76E-78	8.23E-77	4	4	4	5	149865381							
ENSG00000154027	AK5	2.046305019	0.008886106	0.04072637	0.136217268	0.219022176	9.08E-38	1.23E-36	11	11	11	1	77747736							
ENSG00000090674	MCOLN1	2.043900965	0.020234745	0.040963332	0.028868778	0.037107163	5.06E-07	1.63E-06	22	24	24	19	7587512							
ENSG00000282021	AC100810.3	-2.042907033	-0.011570931	0.041061642	0.092435802	0.178681083	2.03E-30	2.08E-29	5	5	5	8	1706374							
ENSG00000158470	B4GALT5	-2.042514056	-0.016442793	0.041100567	0.046767922	0.052660407	1.86E-09	7.13E-09	41	42	42	20	48249482							
ENSG00000198964	SGMS1	-2.038437485	-0.018192771	0.041506201	0.042843759	0.052401107	2.05E-09	7.82E-09	28	29	29	10	52065346							
ENSG00000133067	LGR6	2.036961754	0.029146387	0.041653875	0.015962373	0.032901365	2.29E-06	7.03E-06	6	6	6	1	202163029							
ENSG00000231887	PRH1	2.03644331	0.015583849	0.04170586	0.051088058	0.199753249	3.26E-34	3.87E-33	14	16	16	12	10977559							
ENSG00000272308	AC104113.1	2.035235171	0.037886626	0.041827216	0.008162209	0.025456426	3.34E-05	9.30E-05	8	9	9	5	60162284							
ENSG00000163349	HIPK1	2.034681473	0.036791346	0.041882934	0.008809724	0.026827195	2.04E-05	5.78E-05	4	4	4	1	114471814							
ENSG00000133561	GIMAP6	-2.034146142	-0.034756713	0.041936863	0.009051103	0.010618308	0.007598989	0.016373295	14	15	15	7	150322463							
ENSG00000145241	CENPC	-2.03396095	-0.00837386	0.041955533	0.141490415	0.216703586	2.46E-37	3.26E-36	14	16	16	4	68334466							
ENSG00000260228	AC009119.1	2.033843199	0.028941176	0.041967407	0.016254825	0.034189658	1.44E-06	4.50E-06	17	17	17	16	83823572							
ENSG00000166845	C18orf54	-2.033815152	-0.015814711	0.041970236	0.043186074	0.072339919	1.44E-12	6.60E-12	10	10	10	18	51884287							
ENSG00000139428	MMAB	-2.033312979	-0.029024323	0.042020913	0.01420157	0.026817364	2.05E-05	5.79E-05	5	5	5	12	109991542							
